SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
db52a32c,cb6506fc,fd1f6ae1,Average Need,Central New York,92,20.333333333333332,21,21,NA,NA,NA,NA,55,3,38,2,0,NA,9,327,1412,25981,0,0,0,0,0,0,0,131,92,103,0,0,0,0,54,46,0,0,16,5,9,64,6,21,61,0,2,0,1
ccfbb9f6,cb6506fc,fd1f6ae1,Average Need,Central New York,94,22.333333333333332,22.333333333333332,21,NA,NA,NA,NA,50,1,33,1,0,NA,1,404,2939,20853,0,0,0,0,132,145,123,0,0,0,0,0,0,0,50,50,6,0,8,12,9,62,8,24,54,0,1,1,0
f03f9771,cb6506fc,fd1f6ae1,Average Need,Central New York,93,19.666666666666668,19.666666666666668,19,NA,NA,NA,NA,49,4,37,1,0,NA,4,333,2085,23348,0,0,0,0,112,103,116,0,0,0,0,0,0,0,50,50,0,0,18,5,7,61,9,23,56,0,2,0,1
c0875e84,cb6506fc,fd1f6ae1,Average Need,Central New York,90,25,20.5,21,22.5,NA,NA,NA,47,2,156,10,3,NA,9,2099,1515,23286,0,0,0,0,0,0,0,0,0,0,555,502,500,512,51,48,2,1,11,6,7,68,7,16,51,0,2,0,1
17a7771e,cb6506fc,fd1f6ae1,Average Need,Central New York,94,19,21,20,NA,NA,NA,NA,34,4,32,1,0,NA,3,392,1910,24026,0,0,0,0,135,133,117,0,0,0,0,0,0,0,53,47,0,0,12,4,7,72,6,23,41,0,0,0,3
cdf0ee6f,cb6506fc,fd1f6ae1,Average Need,Central New York,94,21.333333333333332,21.333333333333332,21,NA,NA,NA,NA,44,3,36,1,1,NA,5,396,1933,21269,0,0,0,0,148,121,119,0,0,0,0,0,0,0,50,50,10,0,7,9,9,67,9,23,51,0,1,0,1
c9d0ed67,cb6506fc,fd1f6ae1,Average Need,Central New York,93,20.333333333333332,20.75,21.5,NA,NA,NA,NA,39,3,37,2,0,NA,12,361,1691,25410,0,0,0,0,0,0,0,123,131,100,0,0,0,0,48,51,8,1,9,8,9,69,5,18,43,0,1,0,1
c4c01fc1,cb6506fc,fd1f6ae1,Average Need,Central New York,93,NA,NA,NA,NA,18,21,22,50,2,25,1,0,NA,2,327,2066,23579,0,110,90,127,0,0,0,0,0,0,0,0,0,0,55,45,0,1,16,3,6,68,6,27,58,0,2,0,0
ec507775,cb6506fc,fd1f6ae1,Average Need,Central New York,93,NA,NA,NA,NA,20,23,21,48,2,26,1,0,NA,1,383,1994,22169,0,128,119,136,0,0,0,0,0,0,0,0,0,0,50,50,9,0,8,16,5,66,6,20,55,0,1,0,1
084ee990,cb6506fc,fd1f6ae1,Average Need,Central New York,93,NA,NA,NA,NA,17,16,16,37,2,29,1,0,NA,0,403,1812,24070,0,138,131,131,0,0,0,0,0,0,0,0,0,0,55,45,12,0,7,12,5,68,8,27,45,0,1,0,1
faa132de,cb6506fc,fd1f6ae1,Average Need,Central New York,94,21,19.5,23,NA,NA,NA,NA,42,3,46,2,0,NA,8,458,1077,24385,0,0,0,0,0,0,0,129,155,160,0,0,0,0,53,47,0,0,12,6,8,68,6,22,47,0,2,1,3
0c05e048,b3d8bde9,fd1f6ae1,Average Need,Central New York,93,20,16.714285714285715,16.666666666666668,NA,NA,NA,NA,64,3,36,1,1,NA,3,434,2640,25579,53,26,45,50,39,51,44,35,44,47,0,0,0,0,53,47,13,1,17,21,13,40,8,23,68,0,1,0,0
a43ab6e0,6b92c8e1,fd1f6ae1,Low Need,Central New York,93,22,16.333333333333332,17,17,NA,NA,NA,12,1,50,3,0,NA,2,409,700,27650,0,0,0,0,0,0,0,0,0,0,93,104,112,100,53,47,2,0,0,1,3,95,0,9,14,1,1,0,0
954b5a1a,6b92c8e1,fd1f6ae1,Low Need,Central New York,94,NA,NA,NA,NA,20,16,15,11,0,25,1,0,NA,0,284,1013,24072,14,91,100,79,0,0,0,0,0,0,0,0,0,0,49,51,2,0,0,0,3,94,3,11,14,1,1,1,0
4bd7a689,6b92c8e1,fd1f6ae1,Low Need,Central New York,95,21.666666666666668,21.666666666666668,19,NA,NA,NA,NA,14,0,21,1,0,NA,0,258,467,25585,0,0,0,0,95,88,74,0,0,0,0,0,0,0,48,52,1,0,0,1,5,91,3,9,18,1,0,0,0
6bbb4644,6b92c8e1,fd1f6ae1,Low Need,Central New York,95,16.333333333333332,17.5,20,NA,NA,NA,NA,13,2,39,1,1,NA,3,277,720,27634,0,0,0,0,0,0,0,84,91,100,0,0,0,0,55,45,1,0,0,0,4,93,3,7,16,1,0,0,0
9b4528ae,12a3be48,fd1f6ae1,Other Large City,Central New York,87,18,18.666666666666668,18,NA,NA,NA,NA,89,0,36,1,2,NA,30,263,7317,28031,0,0,0,0,0,0,0,84,100,78,0,0,0,0,51,49,2,2,65,0,9,10,14,26,89,0,11,0,0
56d8a82a,12a3be48,fd1f6ae1,Other Large City,Central New York,86,NA,NA,NA,NA,13,12,17,95,1,46,1,1,NA,6,399,5295,23320,63,64,51,61,55,50,48,0,0,0,0,0,0,0,53,47,10,1,52,1,21,19,7,32,95,1,15,2,0
57246a2c,12a3be48,fd1f6ae1,Other Large City,Central New York,87,17,17.333333333333332,18,NA,12,12,18,89,1,34,1,1,NA,3,334,7266,22921,52,55,37,36,53,48,53,0,0,0,0,0,0,0,49,51,0,3,72,0,8,6,11,23,91,0,9,0,0
b5d39b5b,12a3be48,fd1f6ae1,Other Large City,Central New York,89,17.666666666666668,17.5,18,NA,17,19,15,70,0,73,2,2,NA,4,676,5587,24519,36,58,69,75,69,70,67,77,68,72,0,0,0,0,51,49,15,1,42,6,8,34,9,26,70,0,8,0,0
95ac3cfa,12a3be48,fd1f6ae1,Other Large City,Central New York,88,17.666666666666668,17.5,17.5,NA,17,22,16,84,0,68,2,2,NA,14,621,6199,22892,35,69,52,69,61,81,63,58,61,71,0,0,0,0,55,45,13,2,54,4,12,19,9,25,84,0,6,1,0
ed205e4a,12a3be48,fd1f6ae1,Other Large City,Central New York,87,NA,NA,NA,NA,15,12,15,90,1,29,1,1,NA,6,340,7281,25975,66,57,45,35,54,37,46,0,0,0,0,0,0,0,57,43,0,2,58,0,16,15,9,39,91,0,12,0,0
944627d6,12a3be48,fd1f6ae1,Other Large City,Central New York,90,NA,NA,NA,NA,7,6,4,67,2,33,1,1,NA,3,323,5737,27942,90,40,52,43,35,38,25,0,0,0,0,0,0,0,51,49,5,1,38,7,15,30,9,26,69,0,4,0,0
cac0eb24,12a3be48,fd1f6ae1,Other Large City,Central New York,90,19,19,NA,NA,21,24,17,82,1,41,1,1,NA,6,464,5308,23141,36,51,64,73,57,69,56,58,0,0,0,0,0,0,51,49,14,2,36,8,15,29,10,20,83,1,7,0,0
9ffd3391,12a3be48,fd1f6ae1,Other Large City,Central New York,88,25.333333333333332,24.25,23,NA,24,24,18,86,2,73,1,2,NA,8,871,4792,20297,35,77,95,94,93,73,86,110,98,102,0,0,0,0,51,49,18,3,36,11,8,30,12,19,88,0,8,0,0
2ce913cf,12a3be48,fd1f6ae1,Other Large City,Central New York,90,22,22,20,NA,20,21,18,96,2,50,1,2,NA,2,646,4655,21965,78,88,103,104,91,98,84,0,0,0,0,0,0,0,52,48,38,1,44,30,6,12,8,18,98,0,11,0,0
114b1c84,12a3be48,fd1f6ae1,Other Large City,Central New York,85,20.666666666666668,20,22.5,NA,17,20,18,95,0,80,2,2,NA,11,788,5768,21535,35,55,49,61,74,68,66,123,95,148,0,0,0,0,51,49,23,2,41,7,20,20,10,22,95,0,9,2,0
eec9dd6a,12a3be48,fd1f6ae1,Other Large City,Central New York,87,NA,NA,NA,NA,16,13,14,91,0,30,1,0,NA,3,301,6069,25305,25,43,49,53,43,44,44,0,0,0,0,0,0,0,51,49,11,2,37,5,11,29,15,29,91,0,12,0,0
0a5ce3dc,12a3be48,fd1f6ae1,Other Large City,Central New York,84,2.5,16,3,NA,15,15,16,91,0,58,0,1,NA,1,419,6695,25312,26,82,77,64,61,48,61,0,0,0,0,0,0,0,48,52,53,0,20,1,72,7,1,21,92,1,11,0,0
fd3891c5,12a3be48,fd1f6ae1,Other Large City,Central New York,87,21.5,21.428571428571427,21.333333333333332,NA,24,22,22,87,0,70,2,2,NA,15,767,4697,22655,74,65,73,65,64,76,69,89,80,104,0,0,0,0,55,45,20,0,62,8,10,14,6,23,87,0,6,0,0
7ea08c76,12a3be48,fd1f6ae1,Other Large City,Central New York,78,15,19.666666666666668,16,22,NA,NA,NA,87,0,105,6,2,NA,23,1236,3967,22233,0,0,0,0,0,0,0,0,0,0,288,310,284,324,53,47,11,2,55,3,15,18,8,24,87,0,10,0,0
b54b57d2,12a3be48,fd1f6ae1,Other Large City,Central New York,84,22.666666666666668,23.25,24,NA,NA,NA,NA,93,2,60,3,2,NA,20,601,5627,23445,0,0,0,0,0,0,0,193,204,195,0,0,0,0,51,49,23,2,38,21,12,20,7,21,95,0,7,1,0
82488d08,12a3be48,fd1f6ae1,Other Large City,Central New York,80,23,21,22.75,23,NA,NA,NA,79,0,98,7,2,NA,14,1296,3974,21033,0,0,0,0,0,0,0,0,0,0,334,324,287,322,52,48,22,0,50,11,12,20,5,18,80,0,5,1,0
010da8dd,12a3be48,fd1f6ae1,Other Large City,Central New York,76,25,20,21.75,24,NA,NA,NA,87,1,122,8,4,NA,19,1446,4014,21155,0,0,0,0,0,0,0,0,0,0,349,318,371,389,48,52,20,2,44,11,13,23,8,18,87,0,10,0,0
987c556f,12a3be48,fd1f6ae1,Other Large City,Central New York,81,NA,NA,NA,NA,10,14,10,95,0,45,1,2,NA,7,423,6218,24857,58,58,61,71,46,60,64,0,0,0,0,0,0,0,49,51,6,1,64,2,10,10,12,27,95,0,11,1,0
d5117698,12a3be48,fd1f6ae1,Other Large City,Central New York,88,NA,NA,NA,NA,20,19,19,90,1,53,1,2,NA,1,626,5909,21339,35,97,98,98,107,89,97,0,0,0,0,0,0,0,53,47,19,4,40,10,12,25,11,25,91,0,10,1,0
b73367f9,12a3be48,fd1f6ae1,Other Large City,Central New York,90,17,17.666666666666668,20,18.5,NA,NA,NA,71,1,55,3,1,NA,9,568,3947,23491,0,0,0,0,0,0,0,0,0,0,160,138,121,134,59,41,2,1,50,7,13,22,7,15,72,0,3,0,0
e89d3e66,12a3be48,fd1f6ae1,Other Large City,Central New York,84,22.333333333333332,23.75,26,NA,NA,NA,NA,89,1,52,2,1,NA,31,482,4876,22826,0,0,0,0,0,0,0,129,168,184,0,0,0,0,52,48,21,1,48,11,10,19,10,21,90,0,11,1,0
1386a5f6,12a3be48,fd1f6ae1,Other Large City,Central New York,89,NA,NA,NA,NA,20,24,17,92,0,56,1,2,NA,6,682,5366,20704,48,83,121,122,103,94,111,0,0,0,0,0,0,0,48,52,25,1,53,7,14,16,10,21,93,0,10,1,0
4fb0a113,12a3be48,fd1f6ae1,Other Large City,Central New York,92,19.333333333333332,19.5,19,NA,NA,NA,NA,75,1,24,1,1,NA,1,174,5571,28882,0,0,0,0,0,0,0,61,56,57,0,0,0,0,47,53,6,3,33,3,17,30,14,21,76,0,4,0,0
1e6833c1,12a3be48,fd1f6ae1,Other Large City,Central New York,93,19.333333333333332,18.75,17,NA,19,24,17,43,1,54,2,1,NA,4,642,5077,21134,18,52,60,73,71,70,63,75,74,70,0,0,0,0,46,54,2,0,33,3,11,43,10,14,43,0,3,0,0
8bbd5e32,12a3be48,fd1f6ae1,Other Large City,Central New York,83,22,17.333333333333332,15.666666666666666,23,NA,NA,NA,89,1,98,5,2,NA,21,1078,4831,22007,0,0,0,0,0,0,0,0,0,0,271,321,250,193,56,44,15,1,52,5,18,16,7,22,89,0,5,0,0
18071bdf,12a3be48,fd1f6ae1,Other Large City,Central New York,81,NA,NA,NA,NA,14,11,17,97,0,44,1,1,NA,7,395,6149,29437,53,50,54,54,49,60,65,0,0,0,0,0,0,0,56,44,15,1,39,1,36,13,10,28,97,0,17,1,0
069323bf,12a3be48,fd1f6ae1,Other Large City,Central New York,81,22.333333333333332,21,19,NA,NA,NA,NA,96,0,42,1,2,NA,29,363,5068,27603,0,0,0,0,0,0,0,143,116,100,0,0,0,0,50,50,24,1,38,1,43,8,10,18,96,0,13,1,0
7d1eae3f,12a3be48,fd1f6ae1,Other Large City,Central New York,88,NA,NA,NA,NA,18,17,18,98,0,47,1,2,NA,3,436,6295,26177,79,71,71,66,47,47,55,0,0,0,0,0,0,0,52,48,18,1,75,1,15,4,4,18,98,0,14,1,0
939d4646,12a3be48,fd1f6ae1,Other Large City,Central New York,87,21.333333333333332,21,22,NA,NA,NA,NA,98,0,39,2,1,NA,23,350,5664,26832,0,0,0,0,0,0,0,126,111,100,0,0,0,0,52,48,12,1,74,2,9,7,8,24,98,0,12,1,0
4a34da3f,03759bb1,fd1f6ae1,Charter School,Central New York,85,75.83333333333333,75.83333333333333,43.5,NA,77,NA,NA,95,3,35,0,0,32,19,697,2052,14539,0,88,77,78,77,78,82,77,74,66,0,0,0,0,48,52,6,0,60,0,20,2,18,19,97,0,7,0,0
86e4d1a9,03759bb1,fd1f6ae1,Charter School,Central New York,90,24.857142857142858,23.88888888888889,20.833333333333332,23,NA,NA,NA,77,4,58,0,0,25,13,992,2157,11147,0,83,81,81,76,72,78,84,70,71,74,80,74,68,45,55,6,1,58,4,15,17,5,12,83,0,4,1,0
e95e740f,03759bb1,fd1f6ae1,Charter School,Central New York,88,26.166666666666668,26.166666666666668,24.5,NA,NA,NA,NA,85,3,43,0,0,34,0,702,2530,10763,0,76,82,78,83,77,77,81,80,68,0,0,0,0,47,53,9,1,61,6,15,10,8,16,89,0,3,0,0
144bc4f8,03759bb1,fd1f6ae1,Charter School,Central New York,79,NA,10,NA,11.5,NA,NA,NA,78,0,21,0,0,24,13,248,8799,6454,0,0,0,0,0,0,0,0,0,0,72,58,56,62,46,52,3,0,80,0,11,4,4,17,78,0,3,0,0
7a19d552,9fd78524,fd1f6ae1,Average Need,Central New York,94,16.333333333333332,16.2,16.2,14.5,NA,NA,NA,30,3,40,2,1,NA,5,324,1801,27493,0,0,0,0,0,0,0,0,51,53,51,61,52,56,55,45,1,0,0,1,2,95,2,10,35,0,0,0,0
b6f98c37,9fd78524,fd1f6ae1,Average Need,Central New York,94,13.75,15.75,12,NA,22,19,15,33,2,38,0,1,NA,3,416,2501,23411,35,58,65,58,47,48,54,50,0,0,0,0,0,0,54,46,1,1,0,1,4,90,4,13,36,0,1,0,0
84fbc83c,802bed77,a16369cb,Average Need,Finger Lakes,96,16,16,16,NA,14,16,14,38,3,140,5,3,NA,2,1440,1420,22388,64,207,202,245,242,266,213,0,0,0,0,0,0,0,49,51,1,1,2,1,6,86,5,17,44,0,3,0,1
9c44395d,802bed77,a16369cb,Average Need,Finger Lakes,97,19,20.5,16.25,16.5,NA,NA,NA,33,3,103,6,1,NA,2,1036,1263,23504,0,0,0,0,0,0,0,0,0,0,233,267,251,278,51,49,1,0,1,2,6,87,4,18,38,0,2,0,0
bfc8881e,802bed77,a16369cb,Average Need,Finger Lakes,95,16,16.5,18.5,NA,NA,NA,NA,37,4,86,3,1,NA,2,715,1301,24503,0,0,0,0,0,0,0,253,222,239,0,0,0,0,50,50,1,0,2,1,5,86,5,19,42,0,2,0,1
41de9480,a8f975fc,a16369cb,Average Need,Finger Lakes,92,14,13.333333333333334,19,14,NA,NA,NA,31,5,43,2,1,NA,3,239,1633,27845,0,0,0,0,0,0,0,0,0,0,55,61,69,54,50,50,0,0,0,1,4,90,5,11,38,0,1,0,0
454407e5,a8f975fc,a16369cb,Average Need,Finger Lakes,95,12,13.25,14,NA,NA,NA,NA,32,7,33,2,1,NA,2,182,1618,27354,0,0,0,0,0,0,0,78,50,54,0,0,0,0,54,46,1,1,1,1,3,90,4,14,39,0,1,0,0
029dc857,a8f975fc,a16369cb,Average Need,Finger Lakes,94,13.333333333333334,13.666666666666666,13,NA,NA,NA,NA,39,7,33,1,1,NA,1,334,1938,24401,38,31,65,43,50,56,50,0,0,0,0,0,0,0,51,49,2,0,0,1,5,92,3,13,49,0,1,0,0
2d4447be,d91848d7,a16369cb,High-Need Rural,Finger Lakes,92,NA,NA,NA,NA,18,NA,17,67,1,51,1,1,NA,7,460,2615,20447,0,150,168,142,0,0,0,0,0,0,0,0,0,0,49,51,10,0,8,1,34,45,12,16,72,0,7,0,0
dd8fcad2,d91848d7,a16369cb,High-Need Rural,Finger Lakes,93,15.333333333333334,15.333333333333334,16,NA,NA,NA,NA,68,2,51,1,2,NA,9,500,3299,25880,63,0,0,0,133,160,144,0,0,0,0,0,0,0,43,57,10,0,11,1,35,41,11,15,72,0,9,0,1
c2ab43af,d91848d7,a16369cb,High-Need Rural,Finger Lakes,91,17,15.25,18,NA,NA,NA,NA,65,2,65,3,1,NA,8,436,2640,26352,0,0,0,0,0,0,0,139,147,146,0,0,0,0,47,53,10,0,11,1,35,38,14,17,70,0,5,1,0
0f6ec956,d91848d7,a16369cb,High-Need Rural,Finger Lakes,87,17,15.25,15.5,18,NA,NA,NA,57,2,66,4,1,NA,15,601,2165,23549,0,0,0,0,0,0,0,0,0,0,168,141,140,141,52,48,8,0,11,2,34,41,12,14,61,0,4,0,0
b4090c50,578935bb,a16369cb,Average Need,Finger Lakes,93,14,15,13,17,NA,NA,NA,41,12,42,4,1,NA,11,323,3290,32106,0,0,0,0,0,0,0,0,0,0,88,75,80,79,54,46,0,0,0,1,4,94,0,20,55,0,5,1,0
e751b31c,578935bb,a16369cb,Average Need,Finger Lakes,95,16.333333333333332,16.333333333333332,NA,NA,NA,NA,NA,44,11,29,1,0,NA,1,219,3317,28616,0,0,0,0,64,77,78,0,0,0,0,0,0,0,53,47,0,0,0,1,1,95,3,25,57,0,5,0,0
e638ce12,578935bb,a16369cb,Average Need,Finger Lakes,94,18.333333333333332,16,16,NA,NA,NA,NA,42,13,40,3,1,NA,7,264,3343,27950,0,0,0,0,0,0,0,81,84,98,0,0,0,0,52,48,0,0,1,0,2,95,2,23,57,0,5,0,0
8208293a,578935bb,a16369cb,Average Need,Finger Lakes,94,NA,NA,NA,NA,11,13,13,39,10,28,1,1,NA,1,255,3861,23690,52,75,54,74,0,0,0,0,0,0,0,0,0,0,55,45,0,0,0,0,3,93,3,16,58,0,4,0,0
ab4f8f82,cc988e4e,a16369cb,Average Need,Finger Lakes,96,18,18,18,NA,14,15,15,48,1,35,2,0,NA,0,330,2143,22747,31,49,43,44,54,55,54,0,0,0,0,0,0,0,52,48,1,0,0,0,10,82,7,13,57,0,1,0,0
515bcad4,cc988e4e,a16369cb,Average Need,Finger Lakes,92,12,12.666666666666666,12,13,NA,NA,NA,54,3,37,1,1,NA,11,237,2246,28338,0,0,0,0,0,0,0,0,0,0,62,58,56,61,59,41,0,1,0,1,6,87,5,15,61,0,1,0,0
647e4990,cc988e4e,a16369cb,Average Need,Finger Lakes,95,15.333333333333334,15,14,NA,NA,NA,NA,61,3,31,1,0,NA,14,161,2558,26600,0,0,0,0,0,0,0,54,51,55,0,0,0,0,53,47,1,0,1,1,8,86,5,18,68,0,3,0,1
69604352,58867cdc,a16369cb,Average Need,Finger Lakes,94,12.666666666666666,15.4,13.8,16,NA,NA,NA,43,1,37,2,0,NA,3,275,2306,33466,0,0,0,0,0,0,0,0,37,51,51,46,42,48,53,47,0,0,1,0,1,96,1,12,43,0,3,0,0
ea93ca48,58867cdc,a16369cb,Average Need,Finger Lakes,95,14,14,13,NA,8,13,12,51,1,41,0,0,NA,0,304,2176,27136,12,35,38,51,44,36,40,48,0,0,0,0,0,0,51,49,0,0,1,1,1,92,5,15,54,0,2,0,0
e113f174,079528b8,a16369cb,Average Need,Finger Lakes,95,17.5,17.5,18,NA,13,16,14,42,5,81,2,2,NA,2,760,2818,23943,0,97,87,101,108,132,125,110,0,0,0,0,0,0,49,51,2,0,1,0,6,92,1,16,50,0,1,0,0
03983cc4,079528b8,a16369cb,Average Need,Finger Lakes,92,13.333333333333334,13.2,14.8,16,NA,NA,NA,38,4,74,4,2,NA,12,687,2818,26275,0,0,0,0,0,0,0,0,114,101,115,126,116,115,50,49,2,0,1,1,9,87,3,17,45,0,2,0,0
0a411b17,f71fecad,a16369cb,Average Need,Finger Lakes,94,16.333333333333332,16.333333333333332,16,NA,NA,NA,NA,32,9,30,1,1,NA,2,253,2595,28024,30,39,42,45,32,33,32,0,0,0,0,0,0,0,55,45,0,0,0,0,0,96,4,13,45,0,0,0,2
08388e97,f71fecad,a16369cb,Average Need,Finger Lakes,93,16.5,14.666666666666666,10.8,19.5,NA,NA,NA,35,7,43,2,1,NA,3,299,1021,34601,0,0,0,0,0,0,0,46,35,34,40,40,54,48,49,50,0,0,0,0,1,97,2,19,45,0,0,1,3
574abbee,e1bd51d1,a16369cb,Average Need,Finger Lakes,95,19,19,20,NA,NA,NA,NA,24,1,90,3,2,NA,3,997,671,18649,0,0,0,0,1,353,332,305,0,0,0,0,0,0,50,50,3,0,2,3,8,82,5,15,28,0,1,0,0
0474f7bc,e1bd51d1,a16369cb,Average Need,Finger Lakes,95,20,19.666666666666668,19.5,NA,NA,NA,NA,25,1,62,3,2,NA,8,629,801,21427,0,0,0,0,0,0,0,2,295,324,0,0,0,0,53,47,1,0,2,3,8,83,4,17,28,0,1,0,0
0eb56244,e1bd51d1,a16369cb,Average Need,Finger Lakes,95,9,9,NA,NA,1,18,NA,22,1,64,2,1,NA,2,696,576,19879,0,30,31,323,311,1,0,0,0,0,0,0,0,0,50,50,3,0,2,2,8,82,6,9,27,0,1,0,0
4b403d5a,e1bd51d1,a16369cb,Average Need,Finger Lakes,94,21,20,21.25,21.5,NA,NA,NA,24,1,110,5,2,NA,4,1310,692,19889,0,0,0,0,0,0,0,0,0,0,333,316,315,336,50,49,1,0,3,3,8,82,4,13,26,0,1,0,0
a5ebbb62,e1bd51d1,a16369cb,Average Need,Finger Lakes,94,NA,NA,NA,NA,16,1,15,22,1,59,2,1,NA,1,652,483,19561,141,238,272,1,0,0,0,0,0,0,0,0,0,0,51,49,4,1,3,3,8,83,3,11,27,0,1,0,0
3baac748,dc9a6946,36f573ae,Average Need,Hudson Valley,95,23,23,24,NA,19,19,NA,24,4,36,1,0,NA,1,438,1403,18921,0,0,93,96,90,88,71,0,0,0,0,0,0,0,49,51,3,0,10,3,24,60,3,8,31,0,0,0,0
88bd37bb,dc9a6946,36f573ae,Average Need,Hudson Valley,93,16,20.333333333333332,24,NA,16,18,5,33,3,47,1,0,NA,1,533,1789,18729,0,7,102,96,101,101,119,0,0,0,0,0,0,0,48,52,6,0,10,1,34,51,3,18,40,0,0,0,0
4378d3d7,dc9a6946,36f573ae,Average Need,Hudson Valley,92,18,17.666666666666668,18.333333333333332,17,NA,NA,NA,30,4,104,5,1,NA,7,1318,1577,19765,0,0,0,0,0,0,0,0,0,0,304,307,332,359,51,49,2,0,12,2,34,49,3,12,37,0,0,0,0
b99ac83a,dc9a6946,36f573ae,Average Need,Hudson Valley,93,20.666666666666668,21.25,22.5,NA,NA,NA,NA,36,5,79,4,0,NA,4,902,1693,18672,0,0,0,0,0,0,0,287,297,311,0,0,0,0,48,52,3,0,11,2,35,48,3,15,43,0,0,0,0
0771397b,dc9a6946,36f573ae,Average Need,Hudson Valley,92,23.333333333333332,23.333333333333332,29,NA,16,19,12,43,8,60,0,0,NA,3,673,1840,13668,58,215,68,83,87,92,70,0,0,0,0,0,0,0,55,45,13,0,10,1,37,49,4,25,56,0,0,0,0
5a03a3bb,e384ee57,36f573ae,Average Need,Hudson Valley,93,14,15,14.5,16,NA,NA,NA,38,7,53,4,1,NA,2,536,1551,29239,0,0,0,0,0,0,0,65,71,74,77,84,69,96,48,52,2,0,13,3,39,41,3,18,47,0,1,0,0
4e2ccad9,e384ee57,36f573ae,Average Need,Hudson Valley,93,16,16,19,NA,NA,NA,NA,39,2,38,0,1,NA,2,389,1179,32555,20,64,54,61,56,59,75,0,0,0,0,0,0,0,53,47,9,0,13,4,42,38,3,17,47,0,2,0,0
efee7aed,ccc5aaef,36f573ae,Average Need,Hudson Valley,95,24,24,NA,NA,NA,NA,NA,18,1,20,0,1,NA,0,239,542,26325,0,50,45,49,46,49,0,0,0,0,0,0,0,0,54,46,2,0,4,4,19,69,3,13,19,0,1,0,1
2e3fcd79,ccc5aaef,36f573ae,Average Need,Hudson Valley,95,24,24,NA,NA,NA,NA,NA,17,2,21,0,1,NA,0,248,576,26254,0,53,44,54,45,49,0,0,0,0,0,0,0,0,57,43,2,0,3,4,15,73,6,13,19,0,0,0,4
daf86a0a,ccc5aaef,36f573ae,Average Need,Hudson Valley,94,6,20.333333333333332,16.25,21,NA,NA,NA,23,3,82,4,2,NA,5,1022,565,25301,0,0,0,0,0,0,0,0,0,0,239,257,247,269,50,50,1,0,8,6,26,56,4,12,26,0,1,0,3
dfcd7667,ccc5aaef,36f573ae,Average Need,Hudson Valley,94,20.5,20.5,NA,NA,NA,NA,NA,21,3,38,1,1,NA,0,577,623,23607,0,106,105,119,115,132,0,0,0,0,0,0,0,0,52,48,5,0,8,8,27,51,6,14,25,0,1,1,5
a53a188e,ccc5aaef,36f573ae,Average Need,Hudson Valley,95,20.25,20.8,21.333333333333332,NA,NA,NA,NA,21,3,85,4,1,NA,4,903,617,25989,0,0,0,0,0,0,223,192,230,252,0,0,0,0,52,48,2,0,6,6,26,57,5,15,24,0,1,0,4
1c2b04f9,39dd235d,36f573ae,Average Need,Hudson Valley,94,18.333333333333332,18.333333333333332,18,NA,NA,NA,NA,35,6,35,1,1,NA,0,537,2023,20818,49,67,89,76,86,80,90,0,0,0,0,0,0,0,52,48,3,0,7,2,19,72,1,15,45,0,1,0,0
9d9bb24a,39dd235d,36f573ae,Average Need,Hudson Valley,93,17,19.5,21,NA,NA,NA,NA,40,8,56,3,1,NA,4,615,2149,23379,0,0,0,0,0,0,0,190,202,219,0,0,0,0,50,50,2,0,6,1,21,68,4,19,53,0,0,0,0
72709576,39dd235d,36f573ae,Average Need,Hudson Valley,92,18,21,21.75,20.5,NA,NA,NA,37,12,111,8,3,NA,8,1596,2092,18749,0,0,0,0,0,0,0,0,0,0,398,386,379,417,53,47,1,0,12,3,28,51,5,17,55,0,0,0,0
